"subject_id","subject_type","activity_type","test_type","meanOfMeasurements"
"12","test","walking","tGravityAcc-mean()-Y",-0.1559834498
"12","test","walking","tGravityAcc-mean()-Z",-0.03608428788
"12","test","walking","tGravityAcc-std()-X",-0.97911312
"12","test","walking","tGravityAcc-std()-Y",-0.9646191738
"12","test","walking","tGravityAcc-std()-Z",-0.9502762272
"12","test","walking","tBodyAccJerk-mean()-X",0.045764401482
"12","test","walking","tBodyAccJerk-mean()-Y",0.0197766948336
"12","test","walking","tBodyAccJerk-mean()-Z",0.005025870328
"12","test","walking","tBodyAccJerk-std()-X",-0.01350661106
"12","test","walking","tBodyAccJerk-std()-Y",-0.089404968585
"12","test","walking","tBodyAccJerk-std()-Z",-0.512276838
"12","test","walking","tBodyGyro-mean()-X",-0.1045136708758
"12","test","walking","tBodyGyro-mean()-Y",-0.03442910782
"12","test","walking","tBodyGyro-mean()-Z",0.0999739123004
"12","test","walking","tBodyGyro-std()-X",-0.5462634706
"12","test","walking","tBodyGyro-std()-Y",-0.4494013978
"12","test","walking","tBodyGyro-std()-Z",-0.35017028664
"12","test","walking","tBodyGyroJerk-mean()-X",-0.06223893174
"12","test","walking","tBodyGyroJerk-mean()-Y",-0.049852604592
"12","test","walking","tBodyGyroJerk-mean()-Z",-0.0467338151926
"12","test","walking","tBodyGyroJerk-std()-X",-0.3908072382
"12","test","walking","tBodyGyroJerk-std()-Y",-0.581290691
"12","test","walking","tBodyGyroJerk-std()-Z",-0.4806421996
"12","test","walking","tBodyAccMag-mean()",-0.102204550448
"12","test","walking","tBodyAccMag-std()",-0.23697286882
"12","test","walking","tGravityAccMag-mean()",-0.102204550448
"12","test","walking","tGravityAccMag-std()",-0.23697286882
"12","test","walking","tBodyAccJerkMag-mean()",-0.144064922688
"12","test","walking","tBodyAccJerkMag-std()",-0.02028505044
"12","test","walking","tBodyGyroMag-mean()",-0.35593036512
"12","test","walking","tBodyGyroMag-std()",-0.4132083408
"12","test","walking","tBodyGyroJerkMag-mean()",-0.5174937754
"12","test","walking","tBodyGyroJerkMag-std()",-0.5488904506
"12","test","walking","fBodyAcc-mean()-X",-0.05435763951
"12","test","walking","fBodyAcc-mean()-Y",-0.071302455092
"12","test","walking","fBodyAcc-mean()-Z",-0.4223253002
"12","test","walking","fBodyAcc-std()-X",-0.160707260634
"12","test","walking","fBodyAcc-std()-Y",-0.20851528006
"12","test","walking","fBodyAcc-std()-Z",-0.4521466944
"12","test","walking","fBodyAcc-meanFreq()-X",-0.26142601202
"12","test","walking","fBodyAcc-meanFreq()-Y",0.149107488714
"12","test","walking","fBodyAcc-meanFreq()-Z",0.17080294938
"12","test","walking","fBodyAccJerk-mean()-X",-0.08161979534
"12","test","walking","fBodyAccJerk-mean()-Y",-0.1413740705982
"12","test","walking","fBodyAccJerk-mean()-Z",-0.4913861728
"12","test","walking","fBodyAccJerk-std()-X",-0.03105929456
"12","test","walking","fBodyAccJerk-std()-Y",-0.094056408433
"12","test","walking","fBodyAccJerk-std()-Z",-0.5314863218
"12","test","walking","fBodyAccJerk-meanFreq()-X",-0.2811065665
"12","test","walking","fBodyAccJerk-meanFreq()-Y",-0.22346071292
"12","test","walking","fBodyAccJerk-meanFreq()-Z",-0.18200755164
"12","test","walking","fBodyGyro-mean()-X",-0.4019759318
"12","test","walking","fBodyGyro-mean()-Y",-0.4678863378
"12","test","walking","fBodyGyro-mean()-Z",-0.31728248436
"12","test","walking","fBodyGyro-std()-X",-0.5931428818
"12","test","walking","fBodyGyro-std()-Y",-0.4437983296
"12","test","walking","fBodyGyro-std()-Z",-0.4222565212
"12","test","walking","fBodyGyro-meanFreq()-X",0.020408840122
"12","test","walking","fBodyGyro-meanFreq()-Y",-0.025458442506
"12","test","walking","fBodyGyro-meanFreq()-Z",-0.027904118422
"12","test","walking","fBodyAccMag-mean()",-0.153116002784
"12","test","walking","fBodyAccMag-std()",-0.4088962994
"12","test","walking","fBodyAccMag-meanFreq()",0.25226775306
"12","test","walking","fBodyBodyAccJerkMag-mean()",-0.029912425338
"12","test","walking","fBodyBodyAccJerkMag-std()",-0.013953908696
"12","test","walking","fBodyBodyAccJerkMag-meanFreq()",0.018449461946
"12","test","walking","fBodyBodyGyroMag-mean()",-0.442503784
"12","test","walking","fBodyBodyGyroMag-std()",-0.4948022154
"12","test","walking","fBodyBodyGyroMag-meanFreq()",0.14607536673
"12","test","walking","fBodyBodyGyroJerkMag-mean()",-0.5611764414
"12","test","walking","fBodyBodyGyroJerkMag-std()",-0.5649340126
"12","test","walking","fBodyBodyGyroJerkMag-meanFreq()",0.0777777588444
"12","test","walking","angle(tBodyAccMean,gravity)",0.044980068738
"12","test","walking","angle(tBodyAccJerkMean),gravityMean)",0.0160849354
"12","test","walking","angle(tBodyGyroMean,gravityMean)",0.17552942728
"12","test","walking","angle(tBodyGyroJerkMean,gravityMean)",-0.097263564
"12","test","walking","angle(X,gravityMean)",-0.8602325152
"12","test","walking","angle(Y,gravityMean)",0.1903506524
"12","test","walking","angle(Z,gravityMean)",0.04684284012
"12","test","walking_downstairs","tBodyAcc-mean()-X",0.281521097391304
"12","test","walking_downstairs","tBodyAcc-mean()-Y",-0.018084266865793
"12","test","walking_downstairs","tBodyAcc-mean()-Z",-0.10955593226087
"12","test","walking_downstairs","tBodyAcc-std()-X",0.0424084916086956
"12","test","walking_downstairs","tBodyAcc-std()-Y",0.11083534373913
"12","test","walking_downstairs","tBodyAcc-std()-Z",-0.425017413478261
"12","test","walking_downstairs","tGravityAcc-mean()-X",0.949861980652174
"12","test","walking_downstairs","tGravityAcc-mean()-Y",-0.178702175434783
"12","test","walking_downstairs","tGravityAcc-mean()-Z",-0.0561050624630435
"12","test","walking_downstairs","tGravityAcc-std()-X",-0.959504017391304
"12","test","walking_downstairs","tGravityAcc-std()-Y",-0.94329842826087
"12","test","walking_downstairs","tGravityAcc-std()-Z",-0.935399348043478
"12","test","walking_downstairs","tBodyAccJerk-mean()-X",0.0621500251717391
"12","test","walking_downstairs","tBodyAccJerk-mean()-Y",-0.0119289154608696
"12","test","walking_downstairs","tBodyAccJerk-mean()-Z",0.00485262425869565
"12","test","walking_downstairs","tBodyAccJerk-std()-X",0.00631914373913043
"12","test","walking_downstairs","tBodyAccJerk-std()-Y",0.0629216671304348
"12","test","walking_downstairs","tBodyAccJerk-std()-Z",-0.498655793478261
"12","test","walking_downstairs","tBodyGyro-mean()-X",-0.112531564434783
"12","test","walking_downstairs","tBodyGyro-mean()-Y",-0.0427336692521739
"12","test","walking_downstairs","tBodyGyro-mean()-Z",0.0895434978391304
"12","test","walking_downstairs","tBodyGyro-std()-X",-0.362143061643478
"12","test","walking_downstairs","tBodyGyro-std()-Y",-0.47628774326087
"12","test","walking_downstairs","tBodyGyro-std()-Z",-0.337806681456522
"12","test","walking_downstairs","tBodyGyroJerk-mean()-X",-0.0264668968652174
"12","test","walking_downstairs","tBodyGyroJerk-mean()-Y",-0.0609177195869565
"12","test","walking_downstairs","tBodyGyroJerk-mean()-Z",-0.0653239980021739
"12","test","walking_downstairs","tBodyGyroJerk-std()-X",-0.278608163891304
"12","test","walking_downstairs","tBodyGyroJerk-std()-Y",-0.517479109130435
"12","test","walking_downstairs","tBodyGyroJerk-std()-Z",-0.365232197456522
"12","test","walking_downstairs","tBodyAccMag-mean()",0.0183139429630435
"12","test","walking_downstairs","tBodyAccMag-std()",0.0972608274652174
"12","test","walking_downstairs","tGravityAccMag-mean()",0.0183139429630435
"12","test","walking_downstairs","tGravityAccMag-std()",0.0972608274652174
"12","test","walking_downstairs","tBodyAccJerkMag-mean()",-0.107091019565217
"12","test","walking_downstairs","tBodyAccJerkMag-std()",0.0655781271934783
"12","test","walking_downstairs","tBodyGyroMag-mean()",-0.213351510686957
"12","test","walking_downstairs","tBodyGyroMag-std()",-0.32045862629
"12","test","walking_downstairs","tBodyGyroJerkMag-mean()",-0.442831079130435
"12","test","walking_downstairs","tBodyGyroJerkMag-std()",-0.452449935
"12","test","walking_downstairs","fBodyAcc-mean()-X",0.0235049348717391
"12","test","walking_downstairs","fBodyAcc-mean()-Y",0.150510001156522
"12","test","walking_downstairs","fBodyAcc-mean()-Z",-0.402121221521739
"12","test","walking_downstairs","fBodyAcc-std()-X",0.0483347068913043
"12","test","walking_downstairs","fBodyAcc-std()-Y",0.016749510173913
"12","test","walking_downstairs","fBodyAcc-std()-Z",-0.48739012673913
"12","test","walking_downstairs","fBodyAcc-meanFreq()-X",-0.332249174152174
"12","test","walking_downstairs","fBodyAcc-meanFreq()-Y",0.0793321823326087
"12","test","walking_downstairs","fBodyAcc-meanFreq()-Z",0.234833312645652
"12","test","walking_downstairs","fBodyAccJerk-mean()-X",-0.00701472271717392
"12","test","walking_downstairs","fBodyAccJerk-mean()-Y",0.00639406888695652
"12","test","walking_downstairs","fBodyAccJerk-mean()-Z",-0.451614324565217
"12","test","walking_downstairs","fBodyAccJerk-std()-X",-0.072311431676087
"12","test","walking_downstairs","fBodyAccJerk-std()-Y",0.0515123126413043
"12","test","walking_downstairs","fBodyAccJerk-std()-Z",-0.544461425869565
"12","test","walking_downstairs","fBodyAccJerk-meanFreq()-X",-0.212787743043478
"12","test","walking_downstairs","fBodyAccJerk-meanFreq()-Y",-0.386695904413043
"12","test","walking_downstairs","fBodyAccJerk-meanFreq()-Z",-0.0985623112521739
"12","test","walking_downstairs","fBodyGyro-mean()-X",-0.178856167345652
"12","test","walking_downstairs","fBodyGyro-mean()-Y",-0.420631474130435
"12","test","walking_downstairs","fBodyGyro-mean()-Z",-0.212767364326087
"12","test","walking_downstairs","fBodyGyro-std()-X",-0.4223632375
"12","test","walking_downstairs","fBodyGyro-std()-Y",-0.518923134565217
"12","test","walking_downstairs","fBodyGyro-std()-Z",-0.448512990434783
"12","test","walking_downstairs","fBodyGyro-meanFreq()-X",-0.0548123387391304
"12","test","walking_downstairs","fBodyGyro-meanFreq()-Y",0.110212109891304
"12","test","walking_downstairs","fBodyGyro-meanFreq()-Z",0.0410165249913043
"12","test","walking_downstairs","fBodyAccMag-mean()",0.148017269434783
"12","test","walking_downstairs","fBodyAccMag-std()",-0.105124972078261
"12","test","walking_downstairs","fBodyAccMag-meanFreq()",0.078615024478587
"12","test","walking_downstairs","fBodyBodyAccJerkMag-mean()",0.0769968373
"12","test","walking_downstairs","fBodyBodyAccJerkMag-std()",0.0420631251108696
"12","test","walking_downstairs","fBodyBodyAccJerkMag-meanFreq()",0.0415244209043478
"12","test","walking_downstairs","fBodyBodyGyroMag-mean()",-0.344938419969565
"12","test","walking_downstairs","fBodyBodyGyroMag-std()",-0.423553971956522
"12","test","walking_downstairs","fBodyBodyGyroMag-meanFreq()",0.113540447665217
"12","test","walking_downstairs","fBodyBodyGyroJerkMag-mean()",-0.458227490826087
"12","test","walking_downstairs","fBodyBodyGyroJerkMag-std()",-0.486780424347826
"12","test","walking_downstairs","fBodyBodyGyroJerkMag-meanFreq()",0.0658769890173913
"12","test","walking_downstairs","angle(tBodyAccMean,gravity)",-0.0265533425217391
"12","test","walking_downstairs","angle(tBodyAccJerkMean),gravityMean)",0.0328773766739131
"12","test","walking_downstairs","angle(tBodyGyroMean,gravityMean)",0.380694036521739
"12","test","walking_downstairs","angle(tBodyGyroJerkMean,gravityMean)",-0.220640292436957
"12","test","walking_downstairs","angle(X,gravityMean)",-0.828474130434783
"12","test","walking_downstairs","angle(Y,gravityMean)",0.206774836956522
"12","test","walking_downstairs","angle(Z,gravityMean)",0.0610767198478261
"12","test","walking_upstairs","tBodyAcc-mean()-X",0.272970338653846
"12","test","walking_upstairs","tBodyAcc-mean()-Y",-0.0263574903403846
"12","test","walking_upstairs","tBodyAcc-mean()-Z",-0.107339730115385
"12","test","walking_upstairs","tBodyAcc-std()-X",-0.290149192307692
"12","test","walking_upstairs","tBodyAcc-std()-Y",-0.103818259823077
"12","test","walking_upstairs","tBodyAcc-std()-Z",-0.436697425576923
"12","test","walking_upstairs","tGravityAcc-mean()-X",0.938371473269231
"12","test","walking_upstairs","tGravityAcc-mean()-Y",-0.259144202692308
"12","test","walking_upstairs","tGravityAcc-mean()-Z",-0.0702503820961538
"12","test","walking_upstairs","tGravityAcc-std()-X",-0.960246289807692
"12","test","walking_upstairs","tGravityAcc-std()-Y",-0.941378352307692
"12","test","walking_upstairs","tGravityAcc-std()-Z",-0.938071183269231
"12","test","walking_upstairs","tBodyAccJerk-mean()-X",0.0728660813846154
"12","test","walking_upstairs","tBodyAccJerk-mean()-Y",-0.00689494886730769
"12","test","walking_upstairs","tBodyAccJerk-mean()-Z",0.00906662793461539
"12","test","walking_upstairs","tBodyAccJerk-std()-X",-0.359856972115385
"12","test","walking_upstairs","tBodyAccJerk-std()-Y",-0.311328991057692
"12","test","walking_upstairs","tBodyAccJerk-std()-Z",-0.719336352692308
"12","test","walking_upstairs","tBodyGyro-mean()-X",-0.0931234101769231
"12","test","walking_upstairs","tBodyGyro-mean()-Y",-0.0411314519307692
"12","test","walking_upstairs","tBodyGyro-mean()-Z",0.0898022757730769
"12","test","walking_upstairs","tBodyGyro-std()-X",-0.526659296134615
"12","test","walking_upstairs","tBodyGyro-std()-Y",-0.522949798269231
"12","test","walking_upstairs","tBodyGyro-std()-Z",-0.349614606153846
"12","test","walking_upstairs","tBodyGyroJerk-mean()-X",-0.0455638872076923
"12","test","walking_upstairs","tBodyGyroJerk-mean()-Y",-0.0335406569057692
"12","test","walking_upstairs","tBodyGyroJerk-mean()-Z",-0.0653167291865385
"12","test","walking_upstairs","tBodyGyroJerk-std()-X",-0.549999188461539
"12","test","walking_upstairs","tBodyGyroJerk-std()-Y",-0.761195612692308
"12","test","walking_upstairs","tBodyGyroJerk-std()-Z",-0.606412096538462
"12","test","walking_upstairs","tBodyAccMag-mean()",-0.229183927115385
"12","test","walking_upstairs","tBodyAccMag-std()",-0.285844036153846
"12","test","walking_upstairs","tGravityAccMag-mean()",-0.229183927115385
"12","test","walking_upstairs","tGravityAccMag-std()",-0.285844036153846
"12","test","walking_upstairs","tBodyAccJerkMag-mean()",-0.432469300961538
"12","test","walking_upstairs","tBodyAccJerkMag-std()",-0.329827968269231
"12","test","walking_upstairs","tBodyGyroMag-mean()",-0.316561585961538
"12","test","walking_upstairs","tBodyGyroMag-std()",-0.525686949063462
"12","test","walking_upstairs","tBodyGyroJerkMag-mean()",-0.674972132307692
"12","test","walking_upstairs","tBodyGyroJerkMag-std()",-0.713406712307692
"12","test","walking_upstairs","fBodyAcc-mean()-X",-0.321447925192308
"12","test","walking_upstairs","fBodyAcc-mean()-Y",-0.168341519859615
"12","test","walking_upstairs","fBodyAcc-mean()-Z",-0.560841212692308
"12","test","walking_upstairs","fBodyAcc-std()-X",-0.278929748076923
"12","test","walking_upstairs","fBodyAcc-std()-Y",-0.130175559028846
"12","test","walking_upstairs","fBodyAcc-std()-Z",-0.418599992115385
"12","test","walking_upstairs","fBodyAcc-meanFreq()-X",-0.420235639230769
"12","test","walking_upstairs","fBodyAcc-meanFreq()-Y",-0.105269653898077
"12","test","walking_upstairs","fBodyAcc-meanFreq()-Z",-0.217216987155769
"12","test","walking_upstairs","fBodyAccJerk-mean()-X",-0.385843754230769
"12","test","walking_upstairs","fBodyAccJerk-mean()-Y",-0.333077590961538
"12","test","walking_upstairs","fBodyAccJerk-mean()-Z",-0.687929868653846
"12","test","walking_upstairs","fBodyAccJerk-std()-X",-0.39060122
"12","test","walking_upstairs","fBodyAccJerk-std()-Y",-0.335926381307692
"12","test","walking_upstairs","fBodyAccJerk-std()-Z",-0.750114855961538
"12","test","walking_upstairs","fBodyAccJerk-meanFreq()-X",-0.331247540442308
"12","test","walking_upstairs","fBodyAccJerk-meanFreq()-Y",-0.380249904980769
"12","test","walking_upstairs","fBodyAccJerk-meanFreq()-Z",-0.323446377115385
"12","test","walking_upstairs","fBodyGyro-mean()-X",-0.426360331538462
"12","test","walking_upstairs","fBodyGyro-mean()-Y",-0.604711316153846
"12","test","walking_upstairs","fBodyGyro-mean()-Z",-0.406080936346154
"12","test","walking_upstairs","fBodyGyro-std()-X",-0.5604629635
"12","test","walking_upstairs","fBodyGyro-std()-Y",-0.483918390576923
"12","test","walking_upstairs","fBodyGyro-std()-Z",-0.396095719423077
"12","test","walking_upstairs","fBodyGyro-meanFreq()-X",-0.158314160701923
"12","test","walking_upstairs","fBodyGyro-meanFreq()-Y",-0.351127976519231
"12","test","walking_upstairs","fBodyGyro-meanFreq()-Z",-0.224541879673077
"12","test","walking_upstairs","fBodyAccMag-mean()",-0.290005418653846
"12","test","walking_upstairs","fBodyAccMag-std()",-0.395285130961538
"12","test","walking_upstairs","fBodyAccMag-meanFreq()",-0.00111843704807692
"12","test","walking_upstairs","fBodyBodyAccJerkMag-mean()",-0.3208844625
"12","test","walking_upstairs","fBodyBodyAccJerkMag-std()",-0.346565141730769
"12","test","walking_upstairs","fBodyBodyAccJerkMag-meanFreq()",0.0842262704980769
"12","test","walking_upstairs","fBodyBodyGyroMag-mean()",-0.594032515192308
"12","test","walking_upstairs","fBodyBodyGyroMag-std()",-0.564435086711538
"12","test","walking_upstairs","fBodyBodyGyroMag-meanFreq()",-0.107077796403846
"12","test","walking_upstairs","fBodyBodyGyroJerkMag-mean()",-0.714332592115385
"12","test","walking_upstairs","fBodyBodyGyroJerkMag-std()",-0.733130764423077
"12","test","walking_upstairs","fBodyBodyGyroJerkMag-meanFreq()",0.0978624347986538
"12","test","walking_upstairs","angle(tBodyAccMean,gravity)",0.052339373075
"12","test","walking_upstairs","angle(tBodyAccJerkMean),gravityMean)",0.0388568273076923
"12","test","walking_upstairs","angle(tBodyGyroMean,gravityMean)",0.0959064265384615
"12","test","walking_upstairs","angle(tBodyGyroJerkMean,gravityMean)",-0.0899947208269231
"12","test","walking_upstairs","angle(X,gravityMean)",-0.740688259615385
"12","test","walking_upstairs","angle(Y,gravityMean)",0.261185188461538
"12","test","walking_upstairs","angle(Z,gravityMean)",0.0705748215448077
"13","test","laying","tBodyAcc-mean()-X",0.276716360483871
"13","test","laying","tBodyAcc-mean()-Y",-0.020440454366129
"13","test","laying","tBodyAcc-mean()-Z",-0.104331864532258
"13","test","laying","tBodyAcc-std()-X",-0.968891989354839
"13","test","laying","tBodyAcc-std()-Y",-0.950947949516129
"13","test","laying","tBodyAcc-std()-Z",-0.950392995483871
"13","test","laying","tGravityAcc-mean()-X",-0.156852206467742
"13","test","laying","tGravityAcc-mean()-Y",0.656400944354839
"13","test","laying","tGravityAcc-mean()-Z",0.598884988709677
"13","test","laying","tGravityAcc-std()-X",-0.957875244677419
"13","test","laying","tGravityAcc-std()-Y",-0.975948136290323
"13","test","laying","tGravityAcc-std()-Z",-0.959892863709677
"13","test","laying","tBodyAccJerk-mean()-X",0.0767774832096774
"13","test","laying","tBodyAccJerk-mean()-Y",0.0183441894580645
"13","test","laying","tBodyAccJerk-mean()-Z",-0.00988389709596774
"13","test","laying","tBodyAccJerk-std()-X",-0.98541995
"13","test","laying","tBodyAccJerk-std()-Y",-0.980152342903226
"13","test","laying","tBodyAccJerk-std()-Z",-0.983070657419355
"13","test","laying","tBodyGyro-mean()-X",-0.00973609968045161
"13","test","laying","tBodyGyro-mean()-Y",-0.0966250701451613
"13","test","laying","tBodyGyro-mean()-Z",0.117819614790323
"13","test","laying","tBodyGyro-std()-X",-0.972143470322581
"13","test","laying","tBodyGyro-std()-Y",-0.96270462
"13","test","laying","tBodyGyro-std()-Z",-0.967350513709677
"13","test","laying","tBodyGyroJerk-mean()-X",-0.101835573822581
"13","test","laying","tBodyGyroJerk-mean()-Y",-0.0417744000370968
"13","test","laying","tBodyGyroJerk-mean()-Z",-0.0648770419677419
"13","test","laying","tBodyGyroJerk-std()-X",-0.981404742903226
"13","test","laying","tBodyGyroJerk-std()-Y",-0.978854747419355
"13","test","laying","tBodyGyroJerk-std()-Z",-0.989801549193548
"13","test","laying","tBodyAccMag-mean()",-0.960517768225806
"13","test","laying","tBodyAccMag-std()",-0.947944746612903
"13","test","laying","tGravityAccMag-mean()",-0.960517768225806
"13","test","laying","tGravityAccMag-std()",-0.947944746612903
"13","test","laying","tBodyAccJerkMag-mean()",-0.985467853870968
"13","test","laying","tBodyAccJerkMag-std()",-0.980066243387097
"13","test","laying","tBodyGyroMag-mean()",-0.944303111935484
"13","test","laying","tBodyGyroMag-std()",-0.944687480967742
"13","test","laying","tBodyGyroJerkMag-mean()",-0.98544626483871
"13","test","laying","tBodyGyroJerkMag-std()",-0.975113305645161
"13","test","laying","fBodyAcc-mean()-X",-0.974716920483871
"13","test","laying","fBodyAcc-mean()-Y",-0.965843757258064
"13","test","laying","fBodyAcc-mean()-Z",-0.966295582741935
"13","test","laying","fBodyAcc-std()-X",-0.966960088387097
"13","test","laying","fBodyAcc-std()-Y",-0.947462328225806
"13","test","laying","fBodyAcc-std()-Z",-0.945852135806452
"13","test","laying","fBodyAcc-meanFreq()-X",-0.262990626162903
"13","test","laying","fBodyAcc-meanFreq()-Y",0.0363424960967742
"13","test","laying","fBodyAcc-meanFreq()-Z",0.0764724259225806
"13","test","laying","fBodyAccJerk-mean()-X",-0.985199684354839
"13","test","laying","fBodyAccJerk-mean()-Y",-0.980375137419355
"13","test","laying","fBodyAccJerk-mean()-Z",-0.980994601935484
"13","test","laying","fBodyAccJerk-std()-X",-0.98707817516129
"13","test","laying","fBodyAccJerk-std()-Y",-0.981394261612903
"13","test","laying","fBodyAccJerk-std()-Z",-0.983670049354839
"13","test","laying","fBodyAccJerk-meanFreq()-X",0.169895805430645
"13","test","laying","fBodyAccJerk-meanFreq()-Y",0.0656536996983871
"13","test","laying","fBodyAccJerk-meanFreq()-Z",0.0584183074479032
"13","test","laying","fBodyGyro-mean()-X",-0.96946349
"13","test","laying","fBodyGyro-mean()-Y",-0.968689729193548
"13","test","laying","fBodyGyro-mean()-Z",-0.969126880322581
"13","test","laying","fBodyGyro-std()-X",-0.973446792419355
"13","test","laying","fBodyGyro-std()-Y",-0.959944126451613
"13","test","laying","fBodyGyro-std()-Z",-0.969797214516129
"13","test","laying","fBodyGyro-meanFreq()-X",-0.101926540451613
"13","test","laying","fBodyGyro-meanFreq()-Y",-0.042663103
"13","test","laying","fBodyGyro-meanFreq()-Z",0.14650938193871
"13","test","laying","fBodyAccMag-mean()",-0.959535493548387
"13","test","laying","fBodyAccMag-std()",-0.949431319193548
"13","test","laying","fBodyAccMag-meanFreq()",0.0815111222612903
"13","test","laying","fBodyBodyAccJerkMag-mean()",-0.980754385967742
"13","test","laying","fBodyBodyAccJerkMag-std()",-0.978044349516129
"13","test","laying","fBodyBodyAccJerkMag-meanFreq()",0.300750657951613
"13","test","laying","fBodyBodyGyroMag-mean()",-0.957681621290323
"13","test","laying","fBodyBodyGyroMag-std()",-0.946133432096774
"13","test","laying","fBodyBodyGyroMag-meanFreq()",0.050207734033871
"13","test","laying","fBodyBodyGyroJerkMag-mean()",-0.978150814032258
"13","test","laying","fBodyBodyGyroJerkMag-std()",-0.972798632258065
"13","test","laying","fBodyBodyGyroJerkMag-meanFreq()",0.0544469963870968
"13","test","laying","angle(tBodyAccMean,gravity)",-0.000126342648387096
"13","test","laying","angle(tBodyAccJerkMean),gravityMean)",0.00324191442096774
"13","test","laying","angle(tBodyGyroMean,gravityMean)",0.0857282517490323
"13","test","laying","angle(tBodyGyroJerkMean,gravityMean)",-0.00488786835483871
"13","test","laying","angle(X,gravityMean)",0.361210751451613
"13","test","laying","angle(Y,gravityMean)",-0.475624695645161
"13","test","laying","angle(Z,gravityMean)",-0.477526561935484
"13","test","sitting","tBodyAcc-mean()-X",0.274328499591837
"13","test","sitting","tBodyAcc-mean()-Y",-0.00587732936326531
"13","test","sitting","tBodyAcc-mean()-Z",-0.0972465110836735
"13","test","sitting","tBodyAcc-std()-X",-0.989546275306122
"13","test","sitting","tBodyAcc-std()-Y",-0.938967741632653
"13","test","sitting","tBodyAcc-std()-Z",-0.938641215510204
"13","test","sitting","tGravityAcc-mean()-X",0.92557651244898
"13","test","sitting","tGravityAcc-mean()-Y",0.101769752489796
"13","test","sitting","tGravityAcc-mean()-Z",0.0757773858163265
"13","test","sitting","tGravityAcc-std()-X",-0.981379112653061
"13","test","sitting","tGravityAcc-std()-Y",-0.951353064693878
"13","test","sitting","tGravityAcc-std()-Z",-0.930979556938776
"13","test","sitting","tBodyAccJerk-mean()-X",0.0752865881142857
"13","test","sitting","tBodyAccJerk-mean()-Y",-0.00112344092891837
"13","test","sitting","tBodyAccJerk-mean()-Z",-0.0232397245106122
"13","test","sitting","tBodyAccJerk-std()-X",-0.992827264081633
"13","test","sitting","tBodyAccJerk-std()-Y",-0.984267557755102
"13","test","sitting","tBodyAccJerk-std()-Z",-0.987612090204082
"13","test","sitting","tBodyGyro-mean()-X",-0.0355124856836735
"13","test","sitting","tBodyGyro-mean()-Y",-0.0902687401836735
"13","test","sitting","tBodyGyro-mean()-Z",0.0823432026610204
"13","test","sitting","tBodyGyro-std()-X",-0.985844263265306
"13","test","sitting","tBodyGyro-std()-Y",-0.979668456122449
"13","test","sitting","tBodyGyro-std()-Z",-0.966896414285714
"13","test","sitting","tBodyGyroJerk-mean()-X",-0.095919848877551
"13","test","sitting","tBodyGyroJerk-mean()-Y",-0.041036688077551
"13","test","sitting","tBodyGyroJerk-mean()-Z",-0.0466121595938776
"13","test","sitting","tBodyGyroJerk-std()-X",-0.991371016938775
"13","test","sitting","tBodyGyroJerk-std()-Y",-0.991773350204082
"13","test","sitting","tBodyGyroJerk-std()-Z",-0.989861382040816
"13","test","sitting","tBodyAccMag-mean()",-0.957690563673469
"13","test","sitting","tBodyAccMag-std()",-0.937935738571429
"13","test","sitting","tGravityAccMag-mean()",-0.957690563673469
"13","test","sitting","tGravityAccMag-std()",-0.937935738571429
"13","test","sitting","tBodyAccJerkMag-mean()",-0.989497838979592
"13","test","sitting","tBodyAccJerkMag-std()",-0.988813098163265
"13","test","sitting","tBodyGyroMag-mean()",-0.951142644081633
"13","test","sitting","tBodyGyroMag-std()",-0.963940591428571
"13","test","sitting","tBodyGyroJerkMag-mean()",-0.992604304489796
"13","test","sitting","tBodyGyroJerkMag-std()",-0.991414934897959
"13","test","sitting","fBodyAcc-mean()-X",-0.990135477755102
"13","test","sitting","fBodyAcc-mean()-Y",-0.959673916122449
"13","test","sitting","fBodyAcc-mean()-Z",-0.956183063510204
"13","test","sitting","fBodyAcc-std()-X",-0.989410582653061
"13","test","sitting","fBodyAcc-std()-Y",-0.933666502510204
"13","test","sitting","fBodyAcc-std()-Z",-0.934189007346939
"13","test","sitting","fBodyAcc-meanFreq()-X",-0.00935147348163265
"13","test","sitting","fBodyAcc-meanFreq()-Y",0.0253459476734694
"13","test","sitting","fBodyAcc-meanFreq()-Z",0.154652093530612
"13","test","sitting","fBodyAccJerk-mean()-X",-0.992678212653061
"13","test","sitting","fBodyAccJerk-mean()-Y",-0.983914101836735
"13","test","sitting","fBodyAccJerk-mean()-Z",-0.985261204693878
"13","test","sitting","fBodyAccJerk-std()-X",-0.99368217
"13","test","sitting","fBodyAccJerk-std()-Y",-0.985908120408163
"13","test","sitting","fBodyAccJerk-std()-Z",-0.988612100204082
"13","test","sitting","fBodyAccJerk-meanFreq()-X",0.264214260326531
"13","test","sitting","fBodyAccJerk-meanFreq()-Y",-0.00193284292653061
"13","test","sitting","fBodyAccJerk-meanFreq()-Z",0.0921106028122449
"13","test","sitting","fBodyGyro-mean()-X",-0.983218202857143
"13","test","sitting","fBodyGyro-mean()-Y",-0.982456053877551
"13","test","sitting","fBodyGyro-mean()-Z",-0.968384415510204
"13","test","sitting","fBodyGyro-std()-X",-0.986714694081633
"13","test","sitting","fBodyGyro-std()-Y",-0.97827070877551
"13","test","sitting","fBodyGyro-std()-Z",-0.969451754693878
